EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FX   : wind gust in 0.1 m/s
23-27 Q_FX : Quality code for FX (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121049)
See file sources.txt for more info.



 SOUID,    DATE,   FX, Q_FX
121049,19790118,  103,    0
121049,19790119,  108,    0
121049,19790120,   90,    0
121049,19790121,   62,    0
121049,19790122,   87,    0
121049,19790123,  108,    0
121049,19790124,  129,    0
121049,19790125,   82,    0
121049,19790126,   77,    0
121049,19790127,   51,    0
121049,19790128,   46,    0
121049,19790129,   71,    0
121049,19790130,   65,    0
121049,19790131,  101,    0
121049,19790201,   98,    0
121049,19790202,   93,    0
121049,19790203,   82,    0
121049,19790204,   87,    0
121049,19790205,   82,    0
121049,19790206,   87,    0
121049,19790207,  124,    0
121049,19790208,  118,    0
121049,19790209,   62,    0
121049,19790210,  103,    0
121049,19790211,  113,    0
121049,19790212,   98,    0
121049,19790213,   72,    0
121049,19790214,   67,    0
121049,19790215,   41,    0
121049,19790216,   41,    0
121049,19790217,   60,    0
121049,19790218,   31,    0
121049,19790219,   26,    0
121049,19790220,   26,    0
121049,19790221,   57,    0
121049,19790222,   46,    0
121049,19790223,   87,    0
121049,19790224,   93,    0
121049,19790225,   46,    0
121049,19790226,   31,    0
121049,19790227,   62,    0
121049,19790228,  113,    0
121049,19790301,  118,    0
121049,19790302,  103,    0
121049,19790303,   87,    0
121049,19790304,  103,    0
121049,19790305,   41,    0
121049,19790306,   77,    0
121049,19790307,  151,    0
121049,19790308,   87,    0
121049,19790309,  170,    0
121049,19790310,  185,    0
121049,19790311,  124,    0
121049,19790312,  134,    0
121049,19790313,   73,    0
121049,19790314,   57,    0
121049,19790315,   83,    0
121049,19790316,   77,    0
121049,19790317,   67,    0
121049,19790318,   72,    0
121049,19790319,   79,    0
121049,19790320,   60,    0
121049,19790321,  144,    0
121049,19790322,  147,    0
121049,19790323,   98,    0
121049,19790324,   68,    0
121049,19790325,  117,    0
121049,19790326,  165,    0
121049,19790327,  144,    0
121049,19790328,  124,    0
121049,19790329,   67,    0
121049,19790330,  103,    0
121049,19790331,   93,    0
121049,19790401,   82,    0
121049,19790402,   92,    0
121049,19790403,  129,    0
121049,19790404,   90,    0
121049,19790405,   72,    0
121049,19790406,   60,    0
121049,19790407,  103,    0
121049,19790408,   87,    0
121049,19790409,  128,    0
121049,19790410,  113,    0
121049,19790411,  105,    0
121049,19790412,   93,    0
121049,19790413,   46,    0
121049,19790414,   90,    0
121049,19790415,   60,    0
121049,19790416,  108,    0
121049,19790417,   69,    0
121049,19790418,   82,    0
121049,19790419,   62,    0
121049,19790420,   67,    0
121049,19790421,  110,    0
121049,19790422,   93,    0
121049,19790423,  115,    0
121049,19790424,  134,    0
121049,19790425,   72,    0
121049,19790426,   72,    0
121049,19790427,   93,    0
121049,19790428,   69,    0
121049,19790429,   72,    0
121049,19790430,  149,    0
121049,19790501,  108,    0
121049,19790502,  250,    0
121049,19790503,  129,    0
121049,19790504,   57,    0
121049,19790505,   98,    0
121049,19790506,  108,    0
121049,19790507,   72,    0
121049,19790508,  103,    0
121049,19790509,  101,    0
121049,19790510,   90,    0
121049,19790511,   78,    0
121049,19790512,   77,    0
121049,19790513,   52,    0
121049,19790514,   46,    0
121049,19790515,  113,    0
121049,19790516,  113,    0
121049,19790517,   98,    0
121049,19790518,   93,    0
121049,19790519,   67,    0
121049,19790520,  144,    0
121049,19790521,  190,    0
121049,19790522,   87,    0
121049,19790523,  144,    0
121049,19790524,   57,    0
121049,19790525,  144,    0
121049,19790526,  201,    0
121049,19790527,  118,    0
121049,19790528,  108,    0
121049,19790529,  124,    0
121049,19790530,  159,    0
121049,19790531,   82,    0
121049,19790601,  103,    0
121049,19790602,   51,    0
121049,19790603,   93,    0
121049,19790604,  190,    0
121049,19790605,   93,    0
121049,19790606,  113,    0
121049,19790607,  124,    0
121049,19790608,  103,    0
121049,19790609,   72,    0
121049,19790610,   77,    0
121049,19790611,  108,    0
121049,19790612,   62,    0
121049,19790613,  159,    0
121049,19790614,  118,    0
121049,19790615,  139,    0
121049,19790616,  118,    0
121049,19790617,  108,    0
121049,19790618,   77,    0
121049,19790619,   77,    0
121049,19790620,   51,    0
121049,19790621,   67,    0
121049,19790622,   93,    0
121049,19790623,   77,    0
121049,19790624,  144,    0
121049,19790625,  144,    0
121049,19790626,   51,    0
121049,19790627,   57,    0
121049,19790628,   62,    0
121049,19790629,  103,    0
121049,19790630,   93,    0
121049,19790701,  103,    0
121049,19790702,   82,    0
121049,19790703,   57,    0
121049,19790704,   82,    0
121049,19790705,   77,    0
121049,19790706,   77,    0
121049,19790707,  139,    0
121049,19790708,  129,    0
121049,19790709,  144,    0
121049,19790710,   87,    0
121049,19790711,   77,    0
121049,19790712,  103,    0
121049,19790713,   98,    0
121049,19790714,   82,    0
121049,19790715,   72,    0
121049,19790716,  113,    0
121049,19790717,   87,    0
121049,19790718,  113,    0
121049,19790719,  103,    0
121049,19790720,   72,    0
121049,19790721,  139,    0
121049,19790722,  108,    0
121049,19790723,   57,    0
121049,19790724,   82,    0
121049,19790725,   87,    0
121049,19790726,   72,    0
121049,19790727,   72,    0
121049,19790728,   77,    0
121049,19790729,  144,    0
121049,19790730,   98,    0
121049,19790731,   93,    0
121049,19790801,  129,    0
121049,19790802,   93,    0
121049,19790803,   87,    0
121049,19790804,   72,    0
121049,19790805,   31,    0
121049,19790806,   44,    0
121049,19790807,   72,    0
121049,19790808,  103,    0
121049,19790809,  103,    0
121049,19790810,  113,    0
121049,19790811,   31,    0
121049,19790812,   62,    0
121049,19790813,   46,    0
121049,19790814,   98,    0
121049,19790815,   57,    0
121049,19790816,  108,    0
121049,19790817,  103,    0
121049,19790818,   77,    0
121049,19790819,   93,    0
121049,19790820,   72,    0
121049,19790821,  103,    0
121049,19790822,   46,    0
121049,19790823,   62,    0
121049,19790824,  113,    0
121049,19790825,   98,    0
121049,19790826,   77,    0
121049,19790827,  108,    0
121049,19790828,   62,    0
121049,19790829,   42,    0
121049,19790830,   87,    0
121049,19790831,   50,    0
121049,19790901,   62,    0
121049,19790902,  170,    0
121049,19790903,  108,    0
121049,19790904,  103,    0
121049,19790905,   62,    0
121049,19790906,  123,    0
121049,19790907,   51,    0
121049,19790908,   77,    0
121049,19790909,   41,    0
121049,19790910,   41,    0
121049,19790911,   67,    0
121049,19790912,   51,    0
121049,19790913,   62,    0
121049,19790914,   93,    0
121049,19790915,  118,    0
121049,19790916,   57,    0
121049,19790917,   57,    0
121049,19790918,  113,    0
121049,19790919,  108,    0
121049,19790920,   87,    0
121049,19790921,   72,    0
121049,19790922,   72,    0
121049,19790923,   67,    0
121049,19790924,   41,    0
121049,19790925,   41,    0
121049,19790926,   62,    0
121049,19790927,  103,    0
121049,19790928,   51,    0
121049,19790929,   51,    0
121049,19790930,   62,    0
121049,19791001,   51,    0
121049,19791002,   87,    0
121049,19791003,  113,    0
121049,19791004,   77,    0
121049,19791005,   51,    0
121049,19791006,   82,    0
121049,19791007,  104,    0
121049,19791008,   72,    0
121049,19791009,   77,    0
121049,19791010,   93,    0
121049,19791011,   67,    0
121049,19791012,   82,    0
121049,19791013,   93,    0
121049,19791014,  103,    0
121049,19791015,   62,    0
121049,19791016,   41,    0
121049,19791017,   51,    0
121049,19791018,  134,    0
121049,19791019,   51,    0
121049,19791020,   41,    0
121049,19791021,   62,    0
121049,19791022,  103,    0
121049,19791023,  165,    0
121049,19791024,  118,    0
121049,19791025,  106,    0
121049,19791026,   98,    0
121049,19791027,   77,    0
121049,19791028,   72,    0
121049,19791029,   62,    0
121049,19791030,   57,    0
121049,19791031,   72,    0
121049,19791101,   67,    0
121049,19791102,   82,    0
121049,19791103,   72,    0
121049,19791104,  124,    0
121049,19791105,  129,    0
121049,19791106,  206,    0
121049,19791107,  129,    0
121049,19791108,  175,    0
121049,19791109,  103,    0
121049,19791110,   93,    0
121049,19791111,   67,    0
121049,19791112,   90,    0
121049,19791113,   52,    0
121049,19791114,   93,    0
121049,19791115,   46,    0
121049,19791116,   57,    0
121049,19791117,   67,    0
121049,19791118,   93,    0
121049,19791119,   62,    0
121049,19791120,   57,    0
121049,19791121,   62,    0
121049,19791122,   62,    0
121049,19791123,   57,    0
121049,19791124,   62,    0
121049,19791125,   62,    0
121049,19791126,  103,    0
121049,19791127,   72,    0
121049,19791128,   67,    0
121049,19791129,   52,    0
121049,19791130,   67,    0
121049,19791201,  134,    0
121049,19791202,   98,    0
121049,19791203,   82,    0
121049,19791204,   67,    0
121049,19791205,  113,    0
121049,19791206,   77,    0
121049,19791207,   67,    0
121049,19791208,   67,    0
121049,19791209,   87,    0
121049,19791210,  144,    0
121049,19791211,  212,    0
121049,19791212,   93,    0
121049,19791213,   87,    0
121049,19791214,  159,    0
121049,19791215,  180,    0
121049,19791216,  154,    0
121049,19791217,  165,    0
121049,19791218,  165,    0
121049,19791219,   72,    0
121049,19791220,   51,    0
121049,19791221,   82,    0
121049,19791222,   62,    0
121049,19791223,   98,    0
121049,19791224,   51,    0
121049,19791225,   56,    0
121049,19791226,   57,    0
121049,19791227,  113,    0
121049,19791228,  159,    0
121049,19791229,  108,    0
121049,19791230,  118,    0
121049,19791231,  113,    0
121049,19800101,  108,    0
121049,19800102,   92,    0
121049,19800103,   62,    0
121049,19800104,   72,    0
121049,19800105,   67,    0
121049,19800106,   57,    0
121049,19800107,   57,    0
121049,19800108,   67,    0
121049,19800109,   72,    0
121049,19800110,   51,    0
121049,19800111,   57,    0
121049,19800112,   46,    0
121049,19800113,   51,    0
121049,19800114,   67,    0
121049,19800115,   57,    0
121049,19800116,   80,    0
121049,19800117,   62,    0
121049,19800118,   72,    0
121049,19800119,   98,    0
121049,19800120,   98,    0
121049,19800121,  154,    0
121049,19800122,   93,    0
121049,19800123,  103,    0
121049,19800124,   46,    0
121049,19800125,   98,    0
121049,19800126,   82,    0
121049,19800127,   98,    0
121049,19800128,   67,    0
121049,19800129,   62,    0
121049,19800130,  103,    0
121049,19800131,  144,    0
121049,19800201,  149,    0
121049,19800202,  124,    0
121049,19800203,  149,    0
121049,19800204,  175,    0
121049,19800205,  144,    0
121049,19800206,  108,    0
121049,19800207,  100,    0
121049,19800208,   77,    0
121049,19800209,   93,    0
121049,19800210,   82,    0
121049,19800211,   98,    0
121049,19800212,   26,    0
121049,19800213,   51,    0
121049,19800214,   62,    0
121049,19800215,   67,    0
121049,19800216,   41,    0
121049,19800217,   57,    0
121049,19800218,   67,    0
121049,19800219,  134,    0
121049,19800220,  103,    0
121049,19800221,   82,    0
121049,19800222,   87,    0
121049,19800223,   72,    0
121049,19800224,   67,    0
121049,19800225,   46,    0
121049,19800226,   46,    0
121049,19800227,   62,    0
121049,19800228,   62,    0
121049,19800229,   67,    0
121049,19800301,   87,    0
121049,19800302,  144,    0
121049,19800303,  129,    0
121049,19800304,   67,    0
121049,19800305,  103,    0
121049,19800306,  124,    0
121049,19800307,  134,    0
121049,19800308,   87,    0
121049,19800309,   70,    0
121049,19800310,   82,    0
121049,19800311,   57,    0
121049,19800312,   77,    0
121049,19800313,   82,    0
121049,19800314,   82,    0
121049,19800315,   82,    0
121049,19800316,   46,    0
121049,19800317,   31,    0
121049,19800318,   87,    0
121049,19800319,   87,    0
121049,19800320,  113,    0
121049,19800321,   82,    0
121049,19800322,   67,    0
121049,19800323,   93,    0
121049,19800324,   82,    0
121049,19800325,   87,    0
121049,19800326,   82,    0
121049,19800327,   98,    0
121049,19800328,  139,    0
121049,19800329,  170,    0
121049,19800330,  154,    0
121049,19800331,   82,    0
121049,19800401,   87,    0
121049,19800402,  221,    0
121049,19800403,  154,    0
121049,19800404,  103,    0
121049,19800405,  113,    0
121049,19800406,   87,    0
121049,19800407,   98,    0
121049,19800408,  124,    0
121049,19800409,  139,    0
121049,19800410,  103,    0
121049,19800411,   41,    0
121049,19800412,  134,    0
121049,19800413,  103,    0
121049,19800414,   67,    0
121049,19800415,   72,    0
121049,19800416,   62,    0
121049,19800417,   93,    0
121049,19800418,   98,    0
121049,19800419,  175,    0
121049,19800420,  139,    0
121049,19800421,  108,    0
121049,19800422,   82,    0
121049,19800423,  118,    0
121049,19800424,  165,    0
121049,19800425,  118,    0
121049,19800426,   82,    0
121049,19800427,   82,    0
121049,19800428,   67,    0
121049,19800429,   51,    0
121049,19800430,   98,    0
121049,19800501,  118,    0
121049,19800502,  113,    0
121049,19800503,   93,    0
121049,19800504,  108,    0
121049,19800505,  108,    0
121049,19800506,   93,    0
121049,19800507,  103,    0
121049,19800508,   41,    0
121049,19800509,   98,    0
121049,19800510,   77,    0
121049,19800511,  108,    0
121049,19800512,  129,    0
121049,19800513,  144,    0
121049,19800514,  118,    0
121049,19800515,  124,    0
121049,19800516,   87,    0
121049,19800517,   77,    0
121049,19800518,  124,    0
121049,19800519,   98,    0
121049,19800520,  108,    0
121049,19800521,   93,    0
121049,19800522,   87,    0
121049,19800523,  100,    0
121049,19800524,   72,    0
121049,19800525,   57,    0
121049,19800526,   62,    0
121049,19800527,  103,    0
121049,19800528,   57,    0
121049,19800529,   87,    0
121049,19800530,   98,    0
121049,19800531,  134,    0
121049,19800601,   57,    0
121049,19800602,  134,    0
121049,19800603,   62,    0
121049,19800604,   87,    0
121049,19800605,   67,    0
