EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 14-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121045)
See file sources.txt for more info.



 SOUID,    DATE,   TN, Q_TN
121045,19780207,   10,    0
121045,19780208,  -26,    0
121045,19780209,  -26,    0
121045,19780210,  -45,    0
121045,19780211,  -64,    0
121045,19780212,  -49,    0
121045,19780213,  -60,    0
121045,19780214,  -48,    0
121045,19780215,  -38,    0
121045,19780216,  -64,    0
121045,19780217, -101,    0
121045,19780218, -141,    0
121045,19780219,  -57,    0
121045,19780220, -135,    0
121045,19780221,  -98,    0
121045,19780222,   10,    0
121045,19780223,   25,    0
121045,19780224,   68,    0
121045,19780225,   56,    0
121045,19780226,   62,    0
121045,19780227,   56,    0
121045,19780228,   23,    0
121045,19780301,   28,    0
121045,19780302,   50,    0
121045,19780303,   34,    0
121045,19780304,  -22,    0
121045,19780305,   24,    0
121045,19780306,  -46,    0
121045,19780307,  -55,    0
121045,19780308,  -12,    0
121045,19780309,   25,    0
121045,19780310,    5,    0
121045,19780311,   70,    0
121045,19780312,   70,    0
121045,19780313,   62,    0
121045,19780314,   61,    0
121045,19780315,   58,    0
121045,19780316,   44,    0
121045,19780317,   10,    0
121045,19780318,  -41,    0
121045,19780319,   17,    0
121045,19780320,   39,    0
121045,19780321,    1,    0
121045,19780322,   11,    0
121045,19780323,   26,    0
121045,19780324,   12,    0
121045,19780325,    4,    0
121045,19780326,   32,    0
121045,19780327,   25,    0
121045,19780328,   73,    0
121045,19780329,   75,    0
121045,19780330,   84,    0
121045,19780331,   71,    0
121045,19780401,   26,    0
121045,19780402,   30,    0
121045,19780403,   11,    0
121045,19780404,   74,    0
121045,19780405,   10,    0
121045,19780406,  -16,    0
121045,19780407,  -37,    0
121045,19780408,  -30,    0
121045,19780409,   -8,    0
121045,19780410,   25,    0
121045,19780411,    1,    0
121045,19780412,  -27,    0
121045,19780413,   20,    0
121045,19780414,   17,    0
121045,19780415,    9,    0
121045,19780416,  -12,    0
121045,19780417,  -21,    0
121045,19780418,  -18,    0
121045,19780419,   36,    0
121045,19780420,   39,    0
121045,19780421,   67,    0
121045,19780422,    9,    0
121045,19780423,    2,    0
121045,19780424,   25,    0
121045,19780425,   37,    0
121045,19780426,   48,    0
121045,19780427,   45,    0
121045,19780428,   68,    0
121045,19780429,   69,    0
121045,19780430,  109,    0
121045,19780501,  106,    0
121045,19780502,  104,    0
121045,19780503,   90,    0
121045,19780504,   59,    0
121045,19780505,   89,    0
121045,19780506,  100,    0
121045,19780507,  109,    0
121045,19780508,   94,    0
121045,19780509,   64,    0
121045,19780510,   26,    0
121045,19780511,   28,    0
121045,19780512,   28,    0
121045,19780513,   49,    0
121045,19780514,   43,    0
121045,19780515,   72,    0
121045,19780516,   72,    0
121045,19780517,   50,    0
121045,19780518,   57,    0
121045,19780519,   87,    0
121045,19780520,   66,    0
121045,19780521,   99,    0
121045,19780522,   66,    0
121045,19780523,   94,    0
121045,19780524,   93,    0
121045,19780525,   90,    0
121045,19780526,  103,    0
121045,19780527,   70,    0
121045,19780528,   75,    0
121045,19780529,   95,    0
121045,19780530,  100,    0
121045,19780531,  119,    0
121045,19780601,  124,    0
121045,19780602,  119,    0
121045,19780603,  114,    0
121045,19780604,  120,    0
121045,19780605,  131,    0
121045,19780606,  152,    0
121045,19780607,  166,    0
121045,19780608,  131,    0
121045,19780609,  117,    0
121045,19780610,   67,    0
121045,19780611,   61,    0
121045,19780612,   72,    0
121045,19780613,   94,    0
121045,19780614,   29,    0
121045,19780615,   63,    0
121045,19780616,  116,    0
121045,19780617,   94,    0
121045,19780618,   95,    0
121045,19780619,   88,    0
121045,19780620,  103,    0
121045,19780621,  112,    0
121045,19780622,  135,    0
121045,19780623,  109,    0
121045,19780624,   86,    0
121045,19780625,  100,    0
121045,19780626,   82,    0
121045,19780627,   86,    0
121045,19780628,   75,    0
121045,19780629,  110,    0
121045,19780630,  139,    0
121045,19780701,  107,    0
121045,19780702,  109,    0
121045,19780703,  142,    0
121045,19780704,   75,    0
121045,19780705,   84,    0
121045,19780706,  108,    0
121045,19780707,  106,    0
121045,19780708,   78,    0
121045,19780709,  110,    0
121045,19780710,  105,    0
121045,19780711,   50,    0
121045,19780712,  126,    0
121045,19780713,  108,    0
121045,19780714,   99,    0
121045,19780715,  114,    0
121045,19780716,   60,    0
121045,19780717,  110,    0
121045,19780718,   78,    0
121045,19780719,  114,    0
121045,19780720,  126,    0
121045,19780721,  110,    0
121045,19780722,   77,    0
121045,19780723,  110,    0
121045,19780724,  122,    0
121045,19780725,  144,    0
121045,19780726,  135,    0
121045,19780727,  136,    0
121045,19780728,  130,    0
121045,19780729,  151,    0
121045,19780730,  175,    0
121045,19780731,  165,    0
121045,19780801,  156,    0
121045,19780802,  124,    0
121045,19780803,  160,    0
121045,19780804,  122,    0
121045,19780805,  103,    0
121045,19780806,  140,    0
121045,19780807,  120,    0
121045,19780808,  129,    0
121045,19780809,  128,    0
121045,19780810,  122,    0
121045,19780811,  126,    0
121045,19780812,  115,    0
121045,19780813,  122,    0
121045,19780814,  104,    0
121045,19780815,  120,    0
121045,19780816,  140,    0
121045,19780817,  117,    0
121045,19780818,   64,    0
121045,19780819,   66,    0
121045,19780820,   84,    0
121045,19780821,  121,    0
121045,19780822,  125,    0
121045,19780823,  130,    0
121045,19780824,   74,    0
121045,19780825,   84,    0
121045,19780826,   98,    0
121045,19780827,   52,    0
121045,19780828,   26,    0
121045,19780829,   53,    0
121045,19780830,   94,    0
121045,19780831,   96,    0
121045,19780901,   90,    0
121045,19780902,  105,    0
121045,19780903,   94,    0
121045,19780904,  102,    0
121045,19780905,   64,    0
121045,19780906,   85,    0
121045,19780907,  119,    0
121045,19780908,  105,    0
121045,19780909,  119,    0
121045,19780910,  142,    0
121045,19780911,  149,    0
121045,19780912,  118,    0
121045,19780913,   72,    0
121045,19780914,  123,    0
121045,19780915,   70,    0
121045,19780916,  120,    0
121045,19780917,   93,    0
121045,19780918,   37,    0
121045,19780919,   70,    0
121045,19780920,   10,    0
121045,19780921,   95,    0
121045,19780922,  121,    0
121045,19780923,  129,    0
121045,19780924,  100,    0
121045,19780925,   64,    0
121045,19780926,   72,    0
121045,19780927,  100,    0
121045,19780928,   77,    0
121045,19780929,   89,    0
121045,19780930,   88,    0
121045,19781001,   65,    0
121045,19781002,   12,    0
121045,19781003,   -4,    0
121045,19781004,   28,    0
121045,19781005,   85,    0
121045,19781006,  123,    0
121045,19781007,   70,    0
121045,19781008,   74,    0
121045,19781009,   90,    0
121045,19781010,  125,    0
121045,19781011,   81,    0
121045,19781012,   60,    0
121045,19781013,   66,    0
121045,19781014,   89,    0
121045,19781015,   86,    0
121045,19781016,  102,    0
121045,19781017,   42,    0
121045,19781018,   -6,    0
121045,19781019,   12,    0
121045,19781020,    7,    0
121045,19781021,   67,    0
121045,19781022,   49,    0
121045,19781023,   60,    0
121045,19781024,   32,    0
121045,19781025,   75,    0
121045,19781026,   71,    0
121045,19781027,    6,    0
121045,19781028,   67,    0
121045,19781029,   85,    0
121045,19781030,   84,    0
121045,19781031,   48,    0
121045,19781101,   20,    0
121045,19781102,   17,    0
121045,19781103,   34,    0
121045,19781104,   57,    0
121045,19781105,    9,    0
121045,19781106,   47,    0
121045,19781107,   29,    0
121045,19781108,    9,    0
121045,19781109,   -8,    0
121045,19781110,  -21,    0
121045,19781111,   -5,    0
121045,19781112,  -15,    0
121045,19781113,   12,    0
121045,19781114,    5,    0
121045,19781115,   -5,    0
121045,19781116,   33,    0
121045,19781117,   12,    0
121045,19781118,   45,    0
121045,19781119,   79,    0
121045,19781120,   14,    0
121045,19781121,  -22,    0
121045,19781122,   72,    0
121045,19781123,  102,    0
121045,19781124,   43,    0
121045,19781125,    9,    0
121045,19781126,   13,    0
121045,19781127,   13,    0
121045,19781128,   -9,    0
121045,19781129,  -81,    0
121045,19781130,  -42,    0
121045,19781201,  -26,    0
121045,19781202,  -32,    0
121045,19781203,  -25,    0
121045,19781204,   -1,    0
121045,19781205,  -68,    0
121045,19781206,  -63,    0
121045,19781207,  -67,    0
121045,19781208,  -47,    0
121045,19781209,   13,    0
121045,19781210,   57,    0
121045,19781211,   56,    0
121045,19781212,   70,    0
121045,19781213,   62,    0
121045,19781214,   62,    0
121045,19781215,   51,    0
121045,19781216,   16,    0
121045,19781217,  -53,    0
121045,19781218,  -82,    0
121045,19781219, -121,    0
121045,19781220,  -97,    0
121045,19781221,  -62,    0
121045,19781222,  -68,    0
121045,19781223,  -19,    0
121045,19781224,  -19,    0
121045,19781225,   51,    0
121045,19781226,   57,    0
121045,19781227,   18,    0
121045,19781228,   63,    0
121045,19781229,   81,    0
121045,19781230,  -35,    0
121045,19781231, -150,    0
121045,19790101, -217,    0
121045,19790102, -182,    0
121045,19790103, -120,    0
121045,19790104, -144,    0
121045,19790105, -202,    0
121045,19790106, -181,    0
121045,19790107, -142,    0
121045,19790108,  -36,    0
121045,19790109,   -4,    0
121045,19790110,  -36,    0
121045,19790111,   -2,    0
121045,19790112,    2,    0
121045,19790113,   -5,    0
121045,19790114,  -92,    0
121045,19790115, -136,    0
121045,19790116, -100,    0
121045,19790117, -127,    0
121045,19790118,  -53,    0
121045,19790119,  -54,    0
121045,19790120,  -72,    0
121045,19790121,  -32,    0
121045,19790122,  -50,    0
121045,19790123,  -11,    0
121045,19790124,   -8,    0
121045,19790125,  -40,    0
121045,19790126,  -31,    0
121045,19790127,  -26,    0
121045,19790128,  -52,    0
121045,19790129,  -46,    0
121045,19790130,    9,    0
121045,19790131,    0,    0
121045,19790201,   11,    0
121045,19790202,   -3,    0
121045,19790203,  -25,    0
121045,19790204,  -15,    0
121045,19790205,  -14,    0
121045,19790206,  -55,    0
121045,19790207,  -29,    0
121045,19790208,  -33,    0
121045,19790209,  -51,    0
121045,19790210,  -52,    0
121045,19790211,   -6,    0
121045,19790212,   -1,    0
121045,19790213,   19,    0
121045,19790214,  -20,    0
121045,19790215,  -52,    0
121045,19790216,  -50,    0
121045,19790217,  -51,    0
121045,19790218,  -56,    0
121045,19790219,  -29,    0
121045,19790220,  -43,    0
121045,19790221,  -90,    0
121045,19790222,  -55,    0
121045,19790223,  -21,    0
121045,19790224,  -14,    0
121045,19790225,  -40,    0
121045,19790226,  -36,    0
121045,19790227,  -51,    0
121045,19790228,  -32,    0
121045,19790301,   -1,    0
121045,19790302,   -4,    0
121045,19790303,   55,    0
121045,19790304,    8,    0
121045,19790305,  -33,    0
121045,19790306,  -48,    0
121045,19790307,    8,    0
121045,19790308,   -2,    0
121045,19790309,   30,    0
121045,19790310,    4,    0
121045,19790311,   17,    0
121045,19790312,   49,    0
121045,19790313,   54,    0
121045,19790314,   36,    0
121045,19790315,   43,    0
121045,19790316,   37,    0
121045,19790317,   14,    0
121045,19790318,  -12,    0
121045,19790319,    5,    0
121045,19790320,   -8,    0
121045,19790321,   12,    0
121045,19790322,   -7,    0
121045,19790323,   -4,    0
121045,19790324,  -47,    0
121045,19790325,   18,    0
121045,19790326,   66,    0
121045,19790327,   44,    0
121045,19790328,   34,    0
121045,19790329,  -21,    0
121045,19790330,   28,    0
121045,19790331,   30,    0
121045,19790401,   27,    0
121045,19790402,   44,    0
121045,19790403,    4,    0
121045,19790404,  -12,    0
121045,19790405,   14,    0
121045,19790406,   -4,    0
121045,19790407,  -37,    0
121045,19790408,  -10,    0
121045,19790409,   26,    0
121045,19790410,   51,    0
121045,19790411,   70,    0
121045,19790412,   87,    0
121045,19790413,   43,    0
121045,19790414,   44,    0
121045,19790415,   59,    0
121045,19790416,   44,    0
121045,19790417,   42,    0
121045,19790418,    9,    0
121045,19790419,  -27,    0
121045,19790420,   -9,    0
121045,19790421,   47,    0
121045,19790422,   67,    0
121045,19790423,   77,    0
121045,19790424,   69,    0
121045,19790425,   29,    0
121045,19790426,   15,    0
121045,19790427,   17,    0
121045,19790428,   10,    0
121045,19790429,   18,    0
121045,19790430,   37,    0
121045,19790501,   10,    0
121045,19790502,    6,    0
121045,19790503,    0,    0
121045,19790504,    0,    0
121045,19790505,  -14,    0
121045,19790506,   -1,    0
121045,19790507,  -29,    0
121045,19790508,   -2,    0
121045,19790509,   39,    0
121045,19790510,   55,    0
121045,19790511,   36,    0
121045,19790512,  116,    0
121045,19790513,   76,    0
121045,19790514,   72,    0
121045,19790515,   98,    0
121045,19790516,  104,    0
121045,19790517,  137,    0
121045,19790518,  104,    0
121045,19790519,   40,    0
121045,19790520,  131,    0
121045,19790521,  102,    0
121045,19790522,  111,    0
121045,19790523,  109,    0
121045,19790524,   88,    0
121045,19790525,   56,    0
121045,19790526,   76,    0
121045,19790527,  125,    0
121045,19790528,   73,    0
121045,19790529,  134,    0
121045,19790530,  160,    0
121045,19790531,  187,    0
121045,19790601,  150,    0
121045,19790602,  124,    0
121045,19790603,  129,    0
121045,19790604,  159,    0
121045,19790605,  154,    0
121045,19790606,  141,    0
121045,19790607,  102,    0
121045,19790608,   98,    0
121045,19790609,  114,    0
121045,19790610,   87,    0
121045,19790611,  162,    0
121045,19790612,  125,    0
121045,19790613,  129,    0
121045,19790614,  127,    0
121045,19790615,   98,    0
121045,19790616,   55,    0
121045,19790617,   60,    0
121045,19790618,  102,    0
121045,19790619,   82,    0
121045,19790620,  110,    0
121045,19790621,  124,    0
121045,19790622,  127,    0
121045,19790623,   82,    0
121045,19790624,  129,    0
121045,19790625,   88,    0
121045,19790626,  125,    0
121045,19790627,  135,    0
121045,19790628,  110,    0
121045,19790629,   98,    0
121045,19790630,  114,    0
121045,19790701,  114,    0
121045,19790702,   66,    0
121045,19790703,   77,    0
121045,19790704,   93,    0
121045,19790705,  104,    0
121045,19790706,   78,    0
121045,19790707,  135,    0
121045,19790708,  136,    0
121045,19790709,  137,    0
121045,19790710,  114,    0
